Lake Placid Airport,Lake Placid,America/New_York
Lima Allen County Airport,Lima,America/New_York
Malcolm McKinnon Airport,Brunswick,America/New_York
Beaver County Airport,Beaver Falls,America/New_York
Seaplane Base,Winterhaven,America/New_York
Georgetown County Airport,Georgetown,America/New_York
Hardwick Field,Cleveland,America/New_York
Mark Anton Airport,Dayton,America/New_York
Renton Municipal Airport,Renton,America/Los_Angeles
Brackett Field,La Verne,America/Los_Angeles
Jekyll Island Airport,Jekyll Island,America/New_York
Cross City Airport,Cross City,America/New_York
Oconee County Regional Airport,Clemson,America/New_York
Heber City Municipal Airport,Heber,America/Denver
Beech Factory Airport,Wichita,America/Chicago
Cherokee County Airport,Canton,America/New_York
Fernandina Beach Municipal Airport,Fernandina Beach,America/New_York
Tom B. David Field,Calhoun,America/New_York
Habersham County Airport,Cornelia,America/New_York
Georgetown Municipal Airport,Georgetown,America/Chicago
Old Rhinebeck Airport,Rhinebeck,America/New_York
Sidney Municipal-Lloyd W Carr Field,Sidney,America/Denver
Luray Caverns Airport,Luray,America/New_York
Eagle's Nest Airport,Waynesboro,America/New_York
Iosco County Airport,East Tawas,America/New_York
Madison County Executive Airport-Tom Sharp Jr Field,Huntsville,America/Chicago
Leesburg Executive Airport,Leesburg,America/New_York
Anoka County-Blaine (Janes Field) Airport,Anoka,America/Chicago
Robinson Crusoe Airport,San Juan Bautista,America/Santiago
Williamson Sodus Airport,Williamson,America/New_York
Boulder Municipal Airport,Boulder,America/Denver
Palo Alto Airport of Santa Clara County,Palo Alto,America/Los_Angeles
Falcon Field,Mesa,America/Phoenix
Coolidge Municipal Airport,Cooldige,America/Phoenix
Cottonwood Airport,Cottonwood,America/Phoenix
Ak-Chin Regional Airport,Phoenix,America/Phoenix
Wickenburg Municipal Airport,Wickenburg,America/Phoenix
Oakland County International Airport,Pontiac,America/New_York
Dillant Hopkins Airport,Keene,America/New_York
Kawama Airport,Kawama,America/Havana
Glasgow Industrial Airport,Glasgow,America/Denver
Albian Aerodrome,Wood Buffalo,America/Edmonton
Monroe Reqional Airport,Charlotte,America/New_York
Termas de Río Hondo international Airport,Rio Hondo,America/Cordoba
Iowa City Municipal Airport,Iowa City,America/Chicago
Lorenzo Airport,Morro de Sao Paulo,America/Fortaleza
Windom Municipal Airport,Windom,America/Chicago
Longview Ranch Airport,Longview,America/Los_Angeles
Lee Airport,Annapolis,America/New_York
Pecos Municipal Airport,Pecos,America/Chicago
Hattiesburg Bobby L Chain Municipal Airport,Hattiesburg,America/Chicago
Botucatu - Tancredo de Almeida Neves Airport,Botucatu,America/Sao_Paulo
Base Aérea Airport,Anapolis,America/Sao_Paulo
Mário Pereira Lopes–São Carlos Airport,Sao Carlos,America/Sao_Paulo
Chan Gurney Municipal Airport,Yankton,America/Chicago
Selfield Airport,Selma Alabama,America/Chicago
Bromont (Roland Desourdy) Airport,Bromont,America/Toronto
Playa del Carmen Airport,Playa del Carmen,America/Cancun
Caldera Airport,Caldera,America/Santiago
San Pedro de Atacama Airport,San Pedro de Atacama,America/Santiago
Copacabana Airport,Copacabana,America/La_Paz
Hayward Executive Airport,Hayward,America/Los_Angeles
Ann Arbor Municipal Airport,Ann Arbor,America/New_York
Henry County Airport,Hampton,America/New_York
Stapleton International Airport,Denver,America/Denver
Alameda Naval Air Station,Alameda,America/Los_Angeles
Lagoon Cove water aerodrome,Lagoon Cove,America/Vancouver
Echo Bay water aerodrome,Echo Bay,America/Vancouver
Kingcome water aerodrome,Kingcome,America/Vancouver
Fort McMurray - Mildred Lake Airport,Fort McMurray,America/Edmonton
Cochrane Airport,Cochrane,America/Toronto
Estadual Arthur Siqueira Airport,Braganca Paulista,America/Sao_Paulo
Comarapa Airport,Salt Lake City,America/La_Paz
Immokalee Regional Airport,Immokalee,America/New_York
Rancho San Simeon Airport,Cambria,America/Los_Angeles
Dinwiddie County Airport,Petersburg,America/New_York
Sheboygan County Memorial Airport,Sheboygan,America/Chicago
Ephraim-Gibraltar Airport,Ephraim,America/Chicago
Pinal Airpark,Marana,America/Phoenix
Glendale Municipal Airport,Glendale,America/Phoenix
Safford Regional Airport,Safford,America/Phoenix
Fort Lauderdale-Hollywood International Airport Station at Dania Beach,Dania Beach,America/New_York
Americana Airport,Americana,America/Sao_Paulo
Sikeston Memorial Municipal Airport,Sikeston,America/Chicago
Oceano County Airport,Oceano,America/Los_Angeles
Floyd Bennett Memorial Airport,Queensbury,America/New_York
Saratoga County Airport,Ballston Spa,America/New_York
Burrello-Mechanicville Airport,Mechanicville,America/New_York
Crystal River Airport,Crystal River,America/New_York
Martin State Airport,Baltimore,America/New_York
Lincoln Regional Karl Harder Field,Lincoln,America/Los_Angeles
Fostoria Metropolitan Airport,Fostoria,America/New_York
Eastern Slopes Regional Airport,Fryeburg,America/New_York
Coral Creek Airport,Placida,America/New_York
Lakefront Airport,New Orleans,America/Chicago
Coeur D'Alene - Pappy Boyington Field,Coeur d'Alene,America/Los_Angeles
Beaumont Municipal Airport,Beaumont,America/Chicago
Vermilion Regional Airport,Danville,America/Chicago
Merritt Island Airport,Cocoa,America/New_York
Space Coast Regional Airport,Titusville,America/New_York
Effingham Memorial Airport,Effingham,America/Chicago
Andrau Airpark,Houston,America/Chicago
Flying Cloud Airport,Eden Prairie,America/Chicago
Johnson County Executive Airport,Olathe,America/Chicago
Barrie-Orillia (Lake Simcoe Regional Airport),Barrie-Orillia,America/Toronto
Huronia Airport,Midland,America/Toronto
Markham Airport,Markham,America/Toronto
Stanhope Municipal Airport,Haliburton,America/Toronto
Kawartha Lakes (Lindsay) Airport,Lindsay,America/Toronto
Niagara District Airport,Saint Catherines,America/Toronto
Edenvale Aerodrome,Edenvale,America/Toronto
Orillia Airport,Orillia,America/Toronto
Holland Landing Airpark,Holland Landing,America/Toronto
Parry Sound Area Municipal Airport,Parry Sound,America/Toronto
Hanover / Saugeen Municipal Airport,Hanover,America/Toronto
Brandywine Airport,West Goshen Township,America/New_York
Manassas Regional Airport/Harry P. Davis Field,Manassas,America/New_York
Texas Gulf Coast Regional Airport,Angleton,America/Chicago
Hite Airport,Hanksville,America/Denver
Shelby County Airport,Shelbyville,America/Chicago
Grand Canyon West Airport,Peach Springs,America/Phoenix
Enumclaw Airport,Enumclaw,America/Los_Angeles
Rock Airport,Tarentum,America/New_York
Plum Island Airport,Newburyport,America/New_York
Kulik Lake Airport,Kulik Lake,America/Anchorage
Port Alsworth Airport,Port alsworth,America/Anchorage
Fairfield County Airport,Winnsboro,America/New_York
Santa Cruz del Quiche Airport,Santa Cruz des Quiche,America/Guatemala
Skyhaven Airport,Rochester,America/New_York
Port Oceanic Airport,Port Oceanic,America/Anchorage
Newton City-County Airport,Newton,America/Chicago
Fort Bridger Airport,Fort Bridger,America/Denver
Prosser Airport,Prosser,America/Los_Angeles
Chehalis Centralia Airport,Chehalis,America/Los_Angeles
Desert Aire Regional Airport,Mattawa,America/Los_Angeles
Evanston-Uinta County Airport-Burns Field,Evanston,America/Denver
Sabetha Municipal Airport,Sabetha,America/Chicago
Mt Pleasant Regional-Faison field,Mount Pleasant,America/New_York
Jimmy Carter Regional Airport,Americus,America/New_York
Weedon Field,Eufala,America/Chicago
Saluda County Airport,Saluda,America/New_York
Dare County Regional Airport,Manteo,America/New_York
Auburn University Regional Airport,Auburn,America/Chicago
Tri Cities Airport,Endicott,America/New_York
Bessemer Airport,Bessemer,America/Chicago
Colorado Springs East Airport,Ellicott,America/Denver
Olds Didsbury Airport,Didsbury,America/Edmonton
Sundre Airport,Sundre,America/Edmonton
Crystal Airport,Crystal,America/Chicago
Clarke County Airport,Quitman,America/Chicago
W H 'Bud' Barron Airport,Dublin,America/New_York
Guatuso Airport,Marigot,America/Costa_Rica
Central Bolívar Airport,Sevilla,America/Caracas
Corvallis Municipal Airport,Corvallis,America/Los_Angeles
El Almendro Airport,Scranton,America/Santiago
San Agustin Airport,Morristown,America/Costa_Rica
Samambaia Heliport,Saint Denis,America/Sao_Paulo
Fazenda Campo Verde Airport,Sihanoukville,America/Fortaleza
Ganges Water Aerodrome,Ganges,America/Vancouver
Pender Harbour Water Aerodrome,Pender Harbour,America/Vancouver
Mansons Landing Water Aerodrome,Mansons Landing,America/Vancouver
Port McNeill Airport,Port McNeill,America/Vancouver
Sullivan Bay Water Aerodrome,Sullivan Bay,America/Vancouver
Deer Harbor Seaplane,Deer Harbor,America/Los_Angeles
Ogden Hinckley Airport,Ogden,America/Denver
Lake Country Regional Airport,Clarksville,America/New_York
Robert S Kerr Airport,Poteau,America/Chicago
Colorado Plains Regional Airport,Akron,America/Denver
Sanderson Field,Shelton,America/Los_Angeles
Dare County Regional Airport,Manteo,America/New_York
Napakiak Airport,Napakiak,America/Anchorage
Delta Junction Airport,Delta Junction,America/Anchorage
Stevens Village Airport,Stevens Village,America/Anchorage
Akiachak Airport,Akiachak,America/Anchorage
Atmautluak Airport,Atmautluak,America/Anchorage
Napaskiak Airport,Napaskiak,America/Anchorage
Chignik Fisheries Airport,Chignik,America/Anchorage
Tok Airport,Tok,America/Anchorage
Klemtu Airport,Klemtu,America/Vancouver
Wekweeti Airport,Wekweeti,America/Edmonton
Bedwell Harbour Seaplane Base,Bedwell Harbour,America/Vancouver
Washabo Airport,Washabo,America/Paramaribo
Causey Airport,Liberty,America/New_York
Silver Creek Airport,Stann Creek,America/Belize
Independence Airport,Independence,America/Belize
Corazon de Jesus Airport,Corazon de Jesus,America/Panama
Black Point Airstrip,Black Point,America/Nassau
Bartica A Airport,Bartica,America/Guyana
Doylestown Airport,Doylestown,America/New_York
Tingo Maria Airport,Tingo Maria,America/Lima
Plínio Alarcom Airport,Tres Lagoas,America/Campo_Grande
Cacoal Airport,Cacoal,America/Boa_Vista
Warren Field,Washington,America/New_York
Hyde County Airport,Engelhard,America/New_York
Mocopulli Airport,Castro,America/Santiago
Stillwater Regional Airport,Stillwater,America/Chicago
Okmulgee Regional Airport,Okmulgee,America/Chicago
Cushing Municipal Airport,Cushing,America/Chicago
Clinton Sherman Airport,Clinton,America/Chicago
Strother Field,Winfield,America/Chicago
Wiley Post Airport,Oklahoma City,America/Chicago
Shreveport Downtown Airport,Shreveport,America/Chicago
Stephenville Clark Regional Airport,Stephenville,America/Chicago
Perry Municipal Airport,Perry,America/Chicago
Hamilton Municipal Airport,Hamilton,America/Chicago
Ada Regional Airport,Ada,America/Chicago
Mesquite Metro Airport,Misquite,America/Chicago
Denton Municipal Airport,Denton,America/Chicago
Austin Executive Airport,Austin,America/Chicago
Lago Vista Tx Rusty Allen Airport,Lago Vista,America/Chicago
Brenham Municipal Airport,Brenham,America/Chicago
Lakeway Airpark,Lakeway,America/Chicago
Iraan Municipal Airport,Iraan,America/Chicago
Kestrel Airpark,San Antonio,America/Chicago
Elliot Lake Municipal Airport,ELLIOT LAKE,America/Toronto
Wilkes County Airport,North Wilkesboro,America/New_York
Charleston Executive Airport,Charleston,America/New_York
Danville Regional Airport,Danville,America/New_York
Brookneal/Campbell County Airport,Brookneal,America/New_York
Cheraw Municipal Airport/Lynch Bellinger Field,Cheraw,America/New_York
Arcadia Municipal Airport,Arcadia,America/New_York
Wauchula Municipal Airport,Wuchula,America/New_York
River Ranch Resort Airport,River Ranch,America/New_York
Belle Glade State Municipal Airport,Belle Galdes,America/New_York
Homestead General Aviation Airport,Homestead,America/New_York
Massey Ranch Airpark Airport,Edgewater,America/New_York
North Palm Beach County General Aviation Airport,Palm Beach Gardens,America/New_York
Airglades Airport,Clewiston,America/New_York
Conway Horry County Airport,Conway,America/New_York
Chichen Itza International Airport,Chichen Itza,America/Mexico_City
San Cristobal de las Casas Airport,San Cristobal de las Casas,America/Mexico_City
